IMDB-ID,originalTitle,startYear,genres,documentLength
tt0082404,Four Friends,1981,Comedy Drama,5680
tt0082405,The Four Seasons,1981,Comedy Drama,13600
tt0082406,The Fox and the Hound,1981,Adventure Animation Drama,4724
tt0082414,Freak Orlando,1981,Comedy Fantasy,2247
tt0082416,The French Lieutenant's Woman,1981,Drama Romance,8233
tt0082418,Friday the 13th Part 2,1981,Horror Mystery Thriller,3995
tt0082420,Friend or Foe,1982,Family,3583
tt0082422,Les fruits de la passion,1981,Drama,2581
tt0082427,The Funhouse,1981,Horror,5052
tt0082429,Die Fälschung,1981,Drama War,3826
tt0082431,Galaxy of Terror,1981,Action Adventure Horror,3314
tt0082436,Garde à vue,1981,Crime Drama Thriller,8267
tt0082449,Ghost Story,1981,Drama Horror Thriller,6359
tt0082464,Goodbye Pork Pie,1980,Action Adventure Comedy,5921
tt0082466,Gosti iz galaksije,1981,Comedy Horror Sci-Fi,5069
tt0082467,Graduation Day,1981,Horror Mystery,5534
tt0082470,Dalmasingong,1978,Action Drama,4346
tt0082474,The Great Muppet Caper,1981,Adventure Comedy Crime,10468
tt0082477,Gregory's Girl,1980,Comedy Drama Romance,8729
tt0082479,Antropophagus,1980,Horror Thriller,3956
tt0082481,Gu,1981,Horror,4137
tt0082485,Gui ma zhi duo xing,1981,Comedy Crime,5573
tt0082486,Gummi-Tarzan,1981,Drama Family,4729
tt0082494,Hadí jed,1981,Drama,5458
tt0082495,Halloween II,1981,Horror,4577
tt0082497,The Hand,1981,Drama Horror Thriller,6742
tt0082498,Happy Birthday to Me,1981,Horror Mystery Thriller,6827
tt0082509,Heavy Metal,1981,Adventure Animation Fantasy,3761
tt0082511,Hell Night,1981,Horror Thriller,4835
tt0082517,History of the World: Part I,1981,Comedy History,7334
tt0082518,"Hoge hakken, echte liefde",1981,Comedy,6716
tt0082528,Shifshuf Naim,1981,Comedy Drama Romance,6953
tt0082533,The Howling,1981,Horror,5705
tt0082539,Hôtel des Amériques,1981,Drama Romance,6550
tt0082558,The Incredible Shrinking Woman,1981,Comedy Sci-Fi,8722
tt0082559,Virus,1980,Horror Sci-Fi Thriller,6492
tt0082562,Innamorato pazzo,1981,Comedy Romance,6210
tt0082594,Kaalia,1981,Action Drama,7914
tt0082596,Kagerô-za,1981,Fantasy Romance Thriller,5925
tt0082599,Kalamita,1982,Comedy,7740
tt0082601,Kamata kôshinkyoku,1982,Comedy Romance,7581
tt0082622,Knightriders,1981,Action Drama,11031
tt0082625,Kobieta samotna,1987,Drama,5588
tt0082627,Kopaszkutya,1981,Drama Musical,7315
tt0082631,Krótki dzien pracy,1981,Drama,4545
tt0082633,Kundskabens træ,1981,Drama,7031
tt0082640,Lady Chatterley's Lover,1981,Drama Romance,5403
tt0082641,Laf u srcu,1981,Comedy,8120
tt0082644,Laawaris,1981,Action Drama Musical,17984
tt0082648,The Legend of the Lone Ranger,1981,Action Adventure Western,4963
tt0082653,La leyenda del tambor,1981,Adventure Drama War,7513
tt0082671,Lola,1981,Drama Romance,11026
tt0082677,Looker,1981,Drama Sci-Fi Thriller,7260
tt0082678,Looks and Smiles,1981,Drama,11170
tt0082679,"Looney, Looney, Looney Bugs Bunny Movie",1981,Animation Comedy Crime,6124
tt0082689,Løperjenten,1981,Drama,5904
tt0082694,Mad Max 2,1981,Action Adventure Sci-Fi,3594
tt0082696,Madman,1981,Horror Thriller,3844
tt0082700,Cannibal ferox,1981,Adventure Horror,6470
tt0082701,Malevil,1981,Drama Sci-Fi,4183
tt0082704,Mandala,1981,Drama,7359
tt0082714,Il marchese del Grillo,1981,Comedy History,13876
tt0082727,Meantime,1983,Comedy Drama,8339
tt0082729,Megáll az idö,1982,Drama,7726
tt0082731,Het meisje met het rode haar,1981,Drama War,2791
tt0082736,Mephisto,1981,Drama,11272
tt0082742,Mia moglie torna a scuola,1981,Comedy,5319
tt0082748,Mil gritos tiene la noche,1982,Horror Mystery Thriller,5946
tt0082752,Il minestrone,1981,Comedy Drama,9122
tt0082755,Mis,1981,Comedy,10053
tt0082761,Mo deng bao biao,1981,Comedy,4996
tt0082762,Mo deng tian shi,1982,Comedy Fantasy Horror,5363
tt0082769,Misterio en la isla de los monstruos,1981,Adventure Comedy Horror,6559
tt0082776,Ms .45,1981,Crime Drama Thriller,3942
tt0082782,My Bloody Valentine,1981,Horror Mystery Thriller,7045
tt0082797,Naseeb,1981,Action Musical Romance,8513
tt0082804,The Nesting,1981,Horror,6654
tt0082806,New Year's Evil,1980,Horror Thriller,5113
tt0082817,Nighthawks,1981,Action Crime Thriller,5879
tt0082825,Chin mun bat jeung,1981,Action Adventure Crime,6515
tt0082829,Nous étions un seul homme,1979,Drama Romance,2422
tt0082835,Occhio alla penna,1981,Comedy Western,5948
tt0082846,On Golden Pond,1981,Drama,10135
tt0082869,Outland,1981,Action Crime Sci-Fi,5486
tt0082876,Pad Italije,1981,Drama History Romance,4977
tt0082883,Passione d'amore,1981,Drama Romance,7474
tt0082893,La pelle,1981,Drama War,10405
tt0082910,Piranha Part Two: The Spawning,1981,Drama Horror Romance,5357
tt0082912,Pixote: A Lei do Mais Fraco,1981,Crime Drama,6798
tt0082914,Play Dead,1983,Drama Horror,6191
tt0082926,Polyester,1981,Comedy,6943
tt0082927,Le pont du Nord,1981,Adventure Crime Drama,6865
tt0082933,Possession,1981,Drama Horror,7549
tt0082934,The Postman Always Rings Twice,1981,Crime Drama Romance,6093
tt0082935,Pour la peau d'un flic,1981,Action Crime Romance,7521
tt0082945,Prince of the City,1981,Crime Drama,19352
tt0082948,Private Lessons,1981,Comedy,6855
tt0082949,Le professionnel,1981,Action Crime Drama,7785
tt0082951,The Prowler,1981,Horror Mystery Thriller,4324
tt0082964,Quartet,1981,Drama Romance,8725
tt0082966,Quella villa accanto al cimitero,1981,Horror,4519
tt0082969,Raggedy Man,1981,Drama,5826
tt0082970,Ragtime,1981,Drama,12606
tt0082971,Raiders of the Lost Ark,1981,Action Adventure,12944
tt0082973,Rasmus på luffen,1981,Adventure Drama Family,6795
tt0082992,Rich and Famous,1981,Drama,11659
tt0082998,Ritam zlocina,1981,Crime Drama Horror,7321
tt0083000,Roadgames,1981,Mystery Thriller,6675
tt0083002,Nan bei shi wang,1981,Action Drama,6158
tt0083004,Rodnya,1982,Comedy Drama,7030
tt0083006,Rollover,1981,Drama Mystery Romance,18528
tt0083015,S.O.B.,1981,Comedy Drama,12054
tt0083018,Sadgati,1981,Action Drama,2103
tt0083021,Sêrâ-fuku to kikanjû,1981,Action Romance,5933
tt0083028,Samo jednom se ljubi,1981,Drama War,4243
tt0083030,Santo contra el asesino de la T.V.,1981,Action Adventure Thriller,6670
tt0083050,Sengoku jieitai,1979,Action Adventure Sci-Fi,4623
tt0083062,Shao Lin yu Wu Dang,1983,Action,5008
tt0083064,Sharky's Machine,1981,Action Crime Drama,10976
tt0083067,Shock Treatment,1981,Comedy Musical,9282
tt0083072,Shu jian en chou lu,1981,Action,7059
tt0083081,Silsila,1981,Drama Family Romance,11744
tt0083089,Sjecas li se Dolly Bell?,1981,Comedy Drama Romance,5148
tt0083096,Smash Palace,1981,Drama Thriller,5864
tt0083100,Priklyucheniya Sherloka Kholmsa i doktora Vatsona: Sobaka Baskerviley,1981,Crime Mystery,12042
tt0083102,Sogni d'oro,1981,Comedy Drama,8126
tt0083107,Some Kind of Hero,1982,Comedy Crime Drama,9356
tt0083109,La soupe aux choux,1981,Comedy Sci-Fi,7765
tt0083111,Southern Comfort,1981,Action Thriller,7460
tt0083117,St. Helens,1981,Adventure Drama,9163
tt0083144,The Survivor,1981,Horror Mystery Thriller,3734
tt0083155,L'éventreur de Notre-Dame,1975,Horror,2975
tt0083156,Die Säge des Todes,1981,Horror Mystery Thriller,4171
tt0083160,Tag der Idioten,1981,Drama Fantasy,6582
tt0083162,Tajemství hradu v Karpatech,1981,Adventure Comedy Fantasy,3474
tt0083169,Taps,1981,Drama,10662
tt0083170,Tarzan the Ape Man,1981,Adventure Drama,4474
tt0083179,Te gek om los te lopen,1981,Comedy Drama,4161
tt0083189,They All Laughed,1981,Comedy Romance,8415
tt0083190,Thief,1981,Action Crime Drama,8042
tt0083197,Threshold,1981,Drama Sci-Fi,6416
tt0083199,Di yi lei xing wei xian,1980,Action Crime Thriller,4627
tt0083203,Tiempo de revancha,1981,Drama Thriller,8295
tt0083219,Tout feu tout flamme,1982,Action Comedy Drama,7170
tt0083226,Tre fratelli,1981,Drama,5164
tt0083232,True Confessions,1981,Crime Drama,9620
tt0083242,Twee vorstinnen en een vorst,1981,Drama,6284
tt0083248,Umrao Jaan,1981,Drama Musical,7022
tt0083257,Une étrange affaire,1981,Drama,8260
tt0083258,Unico,1981,Adventure Animation Family,5598
tt0083261,The Unseen,1980,Horror Thriller,3337
tt0083271,Vabank,1981,Comedy Crime,6801
tt0083275,Variola vera,1982,Drama Horror,5109
tt0083296,Visiting Hours,1982,Horror Thriller,4314
tt0083300,Een vlucht regenwulpen,1981,Comedy Drama,4951
tt0083312,Waitress!,1981,Comedy,11917
tt0083313,Wan ren zan,1980,Action Drama,4407
tt0083326,Whose Life Is It Anyway?,1981,Drama,13173
tt0083335,Wojna swiatów - nastepne stulecie,1981,Sci-Fi Thriller,4932
tt0083336,Wolfen,1981,Horror Thriller,5843
tt0083343,Wu guan,1981,Action Drama,8720
tt0083347,Xiong bang,1981,Horror,4597
tt0083348,Xun cheng ma,1982,Action Adventure Drama,3062
tt0083352,Yong zhe wu ju,1981,Action Comedy Horror,4691
tt0083367,"A zsarnok szíve, avagy Boccaccio Magyarországon",1981,Drama History,5169
tt0083375,Les paumées du petit matin,1981,Adventure Drama,5668
tt0083449,The Missionary,1982,Comedy,8383
tt0083465,Pokrovskie vorota,1983,Comedy Drama Musical,11870
tt0083511,48 Hrs.,1982,Action Comedy Crime,9781
tt0083526,The Aftermath,1982,Sci-Fi Thriller,3528
tt0083530,Airplane II: The Sequel,1982,Comedy Sci-Fi,10070
tt0083549,Amici miei - Atto II°,1982,Comedy Drama,13112
tt0083550,Amityville II: The Possession,1982,Horror,4885
tt0083552,Amor Estranho Amor,1982,Drama,5520
tt0083558,Angae maeul,1983,Drama Mystery,5052
tt0083564,Annie,1982,Comedy Drama Family,8956
tt0083571,Oi apenanti,1981,Drama Romance,3438
tt0083575,Arohan,1983,Drama,10745
tt0083577,Arpa Colla,1982,Comedy,9361
tt0083578,Arth,1982,Drama Romance,11359
tt0083579,Arvottomat,1982,Crime Drama,5028
tt0083587,L'associé,1979,Comedy,5940
tt0083594,Der Aufenthalt,1983,Drama,3476
tt0083595,Die Ausgesperrten,1982,Drama,4854
tt0083605,Ba cai Lin Ya Zhen,1982,Action Comedy,4929
tt0083611,La balance,1982,Crime Drama Romance,6976
tt0083619,Barbarosa,1982,Western,5926
tt0083624,Basket Case,1982,Comedy Horror,5102
tt0083625,Le battant,1983,Crime Drama Thriller,8077
tt0083628,The Beach Girls,1982,Comedy,6940
tt0083629,The Beast Within,1982,Horror,4924
tt0083630,The Beastmaster,1982,Action Adventure Fantasy,2912
tt0083632,Het beest,1982,Drama,2432
tt0083641,Best Friends,1982,Comedy Drama Romance,10691
tt0083642,The Best Little Whorehouse in Texas,1982,Comedy Musical,13330
tt0083658,Blade Runner,1982,Sci-Fi Thriller,6194
tt0083673,De boezemvriend,1982,Comedy,6574
tt0083675,Bomber,1982,Action Comedy Crime,5624
tt0083677,Bonnie's Kids,1972,Crime Drama Thriller,10743
tt0083678,The Border,1982,Crime Drama,11415
tt0083686,La boum 2,1982,Comedy Drama Romance,7623
tt0083693,Brimstone & Treacle,1982,Drama Thriller,8126
tt0083694,Britannia Hospital,1982,Comedy Sci-Fi,9115
tt0083695,Cheng Zhai chu lai zhe,1982,Crime Drama,6727
tt0083699,Ru lai shen zhang,1982,Action Fantasy,6403
tt0083701,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,1982,Adventure Animation Comedy,6077
tt0083717,Cannery Row,1982,Comedy Drama Romance,8348
tt0083722,Cat People,1982,Fantasy Horror Thriller,8805
tt0083726,The Challenge,1982,Action Drama,4734
tt0083732,Chastnaya zhizn,1982,Drama,6735
tt0083734,Le choc,1982,Action Crime Romance,4360
tt0083735,Chu Liu Xiang zhi You ling shan zhuang,1982,Adventure Mystery,6277
tt0083737,La cicala,1980,Drama,5427
tt0083739,Class of 1984,1982,Action Crime Drama,7846
tt0083744,Colpire al cuore,1982,Drama,3973
tt0083767,Creepshow,1982,Comedy Fantasy Horror,8349
tt0083774,Csak semmi pánik...,1982,Comedy Crime,5935
tt0083791,The Dark Crystal,1982,Adventure Family Fantasy,5680
tt0083793,Dark Sanity,1982,Drama Horror,10825
tt0083798,Dead Men Don't Wear Plaid,1982,Comedy Crime Mystery,8199
tt0083801,Deadly Eyes,1982,Horror Sci-Fi Thriller,5510
tt0083805,Death Valley,1982,Crime Horror Thriller,5239
tt0083806,Deathtrap,1982,Comedy Crime Mystery,13370
tt0083811,Delitto carnale,1983,Mystery Thriller,2748
tt0083820,Desh Premee,1982,Action Comedy Drama,9588
tt0083824,Deux heures moins le quart avant Jésus-Christ,1982,Comedy,6976
tt0083851,The Draughtsman's Contract,1982,Comedy Drama History,11520
tt0083853,Dreams Come True,1984,Adventure Comedy Drama,4628
tt0083859,Dulces horas,1982,Drama,5334
tt0083865,Dögkeselyü,1982,Crime Drama,7054
tt0083866,E.T. the Extra-Terrestrial,1982,Family Sci-Fi,9798
tt0083869,Eating Raoul,1982,Comedy Crime,11690
tt0083888,Den enfaldige mördaren,1982,Drama,3953
tt0083900,The Escape Artist,1982,Crime Drama,6793
tt0083906,Eureka,1983,Drama Thriller,8068
tt0083907,The Evil Dead,1981,Horror,2413
tt0083908,Evil Under the Sun,1982,Drama Mystery,13376
tt0083925,Les fantômes du chapelier,1982,Crime Mystery Thriller,6019
tt0083929,Fast Times at Ridgemont High,1982,Comedy Drama,9721
tt0083931,Fehérlófia,1981,Adventure Animation Fantasy,2528
tt0083942,Finye,1982,Drama,3640
tt0083943,Firefox,1982,Action Adventure Thriller,9727
tt0083944,First Blood,1982,Action Adventure Drama,7153
tt0083946,Fitzcarraldo,1982,Adventure Drama,11918
tt0083949,Die flambierte Frau,1983,Drama,4473
tt0083951,The Flight of Dragons,1982,Adventure Animation Family,8484
tt0083960,Forced Vengeance,1982,Action Adventure Crime,4898
tt0083972,Friday the 13th Part III,1982,Horror Thriller,4603
tt0083973,Frightmare,1983,Comedy Horror,3282
tt0083996,Le gendarme et les gendarmettes,1982,Adventure Comedy Crime,5174
tt0084014,Hong fen dong jiang hu,1981,Action Adventure,7590
tt0084021,Grease 2,1982,Comedy Drama Musical,10496
tt0084028,Rosso sangue,1981,Horror,4152
tt0084045,Eine Saison in Hakkari,1983,Drama,4456
tt0084049,Hanky Panky,1982,Action Comedy Crime,5759
tt0084056,Da lui toi,1983,Action Sci-Fi,5550
tt0084060,Heidi's Song,1982,Animation Family Musical,7196
tt0084083,O Homem do Pau-Brasil,1982,Comedy,7506
tt0084090,Inseminoid,1981,Horror Sci-Fi,4014
tt0084096,The House Where Evil Dwells,1982,Horror,4279
tt0084100,The Hunchback of Notre Dame,1982,Drama Horror Romance,5580
tt0084105,Huo Yuan-Jia,1982,Action History,4240
tt0084115,Idemo dalje,1982,Comedy Drama Family,4518
tt0084116,Identificazione di una donna,1982,Drama Romance,7299
tt0084139,Die Insel der blutigen Plantage,1983,Adventure Drama Thriller,6850
tt0084141,Inspektor GAI,1983,Drama,7413
tt0084155,Ishchite zhenshchinu,1983,Comedy Crime,12988
tt0084157,Ivanhoe,1982,Adventure Drama Romance,11945
tt0084173,Jinxed!,1982,Comedy,8505
tt0084191,Kamikaze 1989,1982,Sci-Fi Thriller,6641
tt0084220,Konrad oder Das Kind aus der Konservenbüchse,1983,Family,6088
tt0084228,Laberinto de pasiones,1982,Comedy Drama Romance,10896
tt0084234,The Last American Virgin,1982,Comedy Drama Romance,6869
tt0084237,The Last Unicorn,1982,Adventure Animation Drama,8533
tt0084248,Lie huo qing chun,1982,Drama Romance Thriller,4027
tt0084255,Liten Ida,1981,Drama,2263
tt0084256,Yang guo yu xiao long nu,1983,Action Fantasy Romance,6288
tt0084267,Long zhi ren zhe,1982,Action Comedy,5035
tt0084281,Légitime violence,1982,Action Crime Drama,6200
tt0084287,Made in Britain,1982,Crime Drama,7215
tt0084293,Making Love,1982,Drama,11312
tt0084296,The Man from Snowy River,1982,Adventure Drama Family,7433
tt0084298,Manhattan Baby,1982,Horror,3487
tt0084302,Maratonci trce pocasni krug,1982,Comedy Drama,5917
tt0084310,Long hu shao ye,1981,Action Comedy,8369
tt0084315,Les maîtres du temps,1982,Adventure Animation Sci-Fi,6065
tt0084316,Megaforce,1982,Action Sci-Fi,6529
tt0084324,Meri Jung,1985,Drama,10059
tt0084342,Mitahat La'af,1982,Drama,7739
tt0084345,Moy drug Ivan Lapshin,1985,Drama,6992
tt0084346,Moj tata na odredjeno vreme,1982,Comedy,7792
tt0084354,Moonlighting,1982,Drama,3698
tt0084357,La morte vivante,1982,Horror,2074
tt0084358,Mortelle randonnée,1983,Crime Mystery Romance,6588
tt0084359,Mother Lode,1982,Adventure Mystery Thriller,5640
tt0084363,Mu Ma Ren,1982,Drama,7855
tt0084370,My Favorite Year,1982,Comedy Drama,8581
tt0084411,Nieciekawa historia,1983,Drama,5075
tt0084412,Night Shift,1982,Comedy,9114
tt0084417,Noa Bat 17,1982,Drama,10434
tt0084422,La notte di San Lorenzo,1982,Drama Romance War,3919
tt0084423,La nuit de Varennes,1982,Drama History,12469
tt0084432,"Gli occhi, la bocca",1982,Drama,5008
tt0084451,Ostanovilsya poezd,1982,Drama,6130
tt0084452,Ostrov sokrovishch,1982,Adventure Family,5664
tt0084465,Panelkapcsolat,1982,Drama,4909
tt0084469,Paradise,1982,Adventure Romance,7237
tt0084479,La passante du Sans-Souci,1982,Drama,5866
tt0084480,San shi nian xi shuo cong tou,1982,Comedy,6139
tt0084481,Passion,1982,Comedy Drama,5795
tt0084488,Permanent Vacation,1980,Comedy Drama,3413
tt0084498,Pikovaya dama,1982,Drama,9222
tt0084503,Pink Floyd: The Wall,1982,Animation Drama Fantasy,6708
tt0084504,The Pirate Movie,1982,Adventure Comedy Musical,7151
tt0084509,The Plague Dogs,1982,Adventure Animation Drama,8767
tt0084522,Porky's,1981,Comedy,10839
tt0084532,Prem Rog,1982,Drama Musical Romance,11457
tt0084539,Privileged,1982,Comedy Drama,6329
tt0084540,Le prix du danger,1983,Action Drama Sci-Fi,8386
tt0084548,Przesluchanie,1990,Crime Drama Thriller,7206
tt0084549,Przypadek,1987,Drama,7086
tt0084555,Le père Noël est une ordure,1982,Comedy,8852
tt0084556,Q,1982,Crime Horror Mystery,9292
tt0084557,Kei moon duen gap,1982,Action Comedy Fantasy,3421
tt0084565,Querelle,1982,Drama,8786
tt0084586,Ren pi deng long,1982,Action Horror,4382
tt0084587,Ren xia ren,1982,Action Comedy Fantasy,8193
tt0084600,Hoero tekken,1982,Action Comedy Crime,3911
tt0084620,S tebou me baví svet,1983,Comedy Family,5740
tt0084623,"Sabine Kleist, 7 Jahre...",1982,Family,2494
tt0084629,Sapiches,1982,Comedy Drama Romance,8956
tt0084630,Satte Pe Satta,1982,Action Comedy Drama,9514
tt0084637,The Scarlet Pimpernel,1982,Action Drama Romance,12204
tt0084649,The Secret of NIMH,1982,Adventure Animation Drama,7719
tt0084654,Die Sehnsucht der Veronika Voss,1982,Drama,6722
tt0084658,The Sender,1982,Drama Horror Thriller,6689
tt0084664,Señora de nadie,1982,Drama,4986
tt0084666,The Shadow Riders,1982,Romance Western,7032
tt0084667,Shakti,1982,Action Crime Drama,10146
tt0084671,Shi ba ban wu yi,1982,Action Comedy Drama,5144
tt0084674,Ninja bugeicho momochi sandayu,1980,Action Adventure Drama,4180
tt0084675,Shoot the Moon,1982,Drama,12292
tt0084678,Shui jing ren,1983,Action Horror Mystery,4620
tt0084695,The Slumber Party Massacre,1982,Horror,4676
tt0084696,Slyozy kapali,1983,Drama Fantasy,7003
tt0084707,Sophie's Choice,1982,Drama Romance,12057
tt0084712,Huan hua xi jian,1982,Action Drama,6081
tt0084716,Sportloto-82,1982,Action Adventure Comedy,6884
tt0084719,Lo squartatore di New York,1982,Horror Mystery Thriller,6947
tt0084721,Srdecný pozdrav ze zemekoule,1983,Comedy Sci-Fi,5813
tt0084724,Stadt der verlorenen Seelen,1983,Comedy Musical,3060
tt0084725,Der Stand der Dinge,1982,Drama,7103
tt0084726,Star Trek: The Wrath of Khan,1982,Action Adventure Sci-Fi,7970
tt0084730,Stepenice za nebo,1983,Drama,5272
tt0084732,Still of the Night,1982,Crime Drama Mystery,7058
tt0084735,A Stranger Is Watching,1982,Crime Horror Thriller,4314
tt0084737,Summer Lovers,1982,Comedy Drama Romance,5720
tt0084739,Superstition,1982,Horror,3631
tt0084745,Swamp Thing,1982,Horror Sci-Fi,5095
tt0084747,Sweeney Todd: The Demon Barber of Fleet Street,1982,Drama Horror Musical,8098
tt0084749,The Sword and the Sorcerer,1982,Action Adventure Fantasy,4739
tt0084750,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,1984,Action Adventure Fantasy,5449
tt0084776,Tempest,1982,Comedy Drama Fantasy,9582
tt0084777,Tenebre,1982,Horror Mystery Thriller,5578
tt0084778,Tenkôsei,1982,Comedy,5013
tt0084780,Tesna koza,1982,Comedy,7983
tt0084783,Tex,1982,Drama,10232
tt0084787,The Thing,1982,Horror Mystery Sci-Fi,9644
tt0084788,Things Are Tough All Over,1982,Action Comedy,8544
tt0084796,Time Walker,1982,Horror Sci-Fi,5441
tt0084805,Tootsie,1982,Comedy Drama Romance,18140
tt0084807,Tau ban no hoi,1982,Drama,5859
tt0084809,The Toy,1982,Comedy,11460
tt0084813,La tragedia di un uomo ridicolo,1981,Comedy Drama,5287
tt0084814,Trail of the Pink Panther,1982,Comedy Crime Mystery,7739
tt0084827,TRON,1982,Action Adventure Sci-Fi,6468
tt0084843,Une chambre en ville,1982,Drama Musical,6545
tt0084847,Valentina,1982,Drama,5360
tt0084854,Venom,1981,Horror Thriller,7456
tt0084861,Vice Squad,1982,Action Crime Drama,7154
tt0084866,Vidhaata,1982,Action Drama,11470
tt0084867,Vigilante,1982,Action Crime Thriller,5184
tt0084873,Vokzal dlya dvoikh,1983,Drama Romance,11795
tt0084874,Volver a empezar,1982,Drama,4101
tt0084875,A Voyage Round My Father,1982,Drama,8786
tt0084881,Waga seishun no Arcadia,1982,Action Adventure Animation,7701
tt0084899,White Dog,1982,Drama,5650
tt0084920,Wrong Is Right,1982,Comedy Drama Thriller,14823
tt0084921,Ren zhe wu di,1982,Action Drama,3963
tt0084922,Wu Song,1983,Drama,5218
tt0084924,Xian si jue,1983,Action Drama,9505
tt0084925,Xiao sheng pa pa,1982,Horror,6955
tt0084926,Xiao zi you zhong,1982,Action Comedy,6061
tt0084929,Ye jing hun,1982,Comedy Horror,4524
tt0084934,Yol,1982,Drama Romance,5680
tt0084935,Il mondo di Yor,1983,Action Adventure Fantasy,3912
tt0084939,Yu mao san xi jin mao shu,1982,Action Comedy,7643
tt0084941,Zai sheng ren,1981,Horror Thriller,3681
tt0084945,Zapped!,1982,Comedy Fantasy Sci-Fi,8706
tt0084953,Znachor,1982,Drama Romance,7122
tt0084955,Zui jia pai dang,1982,Action Comedy,6175
tt0085121,10 to Midnight,1983,Crime Drama Thriller,9494
tt0085124,1990: I guerrieri del Bronx,1982,Action Sci-Fi Thriller,4494
tt0085127,'A' gai wak,1983,Action Comedy,7990
tt0085141,L'Africain,1983,Adventure Comedy Romance,5951
tt0085159,Amityville 3-D,1983,Horror,5298
tt0085163,An qu,1983,Action Drama Thriller,3868
tt0085167,Angel of H.E.A.T.,1983,Action Comedy Sci-Fi,3799
tt0085180,L'argent,1983,Crime Drama,2086
tt0085187,Attention une femme peut en cacher une autre!,1983,Comedy,8678
tt0085198,Austeria,1982,Drama War,6033
tt0085204,BMX Bandits,1983,Adventure Crime Drama,4111
tt0085210,Bad Boys,1983,Crime Drama Thriller,5525
tt0085211,Bai ga jai,1981,Action Comedy,8700
tt0085215,Balkan ekspres,1983,Comedy War,3563
tt0085226,La belle captive,1983,Drama Fantasy Horror,3937
tt0085227,Belye rosy,1984,Comedy,6775
tt0085229,Benvenuta,1983,Drama Romance,7640
tt0085233,La bestia y la espada mágica,1983,Fantasy Horror,6877
tt0085238,Bez svideteley,1983,Drama Romance,7054
tt0085240,Bianca,1984,Comedy Drama,6808
tt0085241,Las bicicletas son para el verano,1984,Drama,12458
tt0085244,The Big Chill,1983,Comedy Drama,9035
tt0085250,Blade Violent - I violenti,1983,Action Crime Drama,5872
tt0085253,Blood Rage,1987,Horror,6255
tt0085255,Blue Thunder,1983,Action Crime Drama,7568
tt0085271,Brainstorm,1983,Sci-Fi Thriller,6633
tt0085276,Breathless,1983,Action Drama Romance,7663
tt0085289,Canicule,1984,Action Crime Drama,5920
tt0085311,Catch Your Dreams,1983,Drama,2446
tt0085319,Jioksibi gwanmun,1980,Action,4763
tt0085321,Zhang men ren,1983,Action Comedy,8048
tt0085326,Cheng nan jiu shi,1983,Drama,5581
tt0085327,Chi trova un amico trova un tesoro,1981,Action Adventure Comedy,8320
tt0085333,Christine,1983,Horror,6299
tt0085334,A Christmas Story,1983,Comedy Family,8647
tt0085335,Chuchelo,1984,Drama,10195
tt0085339,Le cimetière des voitures,1983,Sci-Fi,4952
tt0085346,Class,1983,Comedy Drama Romance,8682
tt0085351,The Comedy of Errors,1983,Comedy,14428
tt0085354,Les compères,1983,Comedy Crime,6492
tt0085361,Coolie,1983,Action Comedy Drama,8873
tt0085368,Coto de caza,1983,Crime Thriller,9454
tt0085382,Cujo,1983,Horror Thriller,4218
tt0085385,Curtains,1983,Horror Mystery Thriller,4276
tt0085388,Da cuo che,1983,Drama,5009
tt0085389,Shen Sheng Yi,1983,Action Mystery,4983
tt0085390,Daffy Duck's Movie: Fantastic Island,1983,Animation Comedy Family,6848
tt0085398,Daniel,1983,Drama,12814
tt0085400,Dans la ville blanche,1983,Drama,2257
tt0085404,The Day After,1983,Drama Sci-Fi,9583
tt0085407,The Dead Zone,1983,Horror Sci-Fi Thriller,10616
tt0085412,Deal of the Century,1983,Comedy Crime,10202
tt0085420,Delitto in Formula Uno,1984,Comedy Crime Thriller,8163
tt0085437,Di zi ye feng kuang,1985,Action Comedy,6213
tt0085450,Doctor Detroit,1983,Comedy,11609
tt0085451,Dolina Issy,1982,Drama,4251
tt0085461,The Dresser,1983,Drama,9177
tt0085470,Easy Money,1983,Comedy,10473
tt0085478,Educating Rita,1983,Comedy Drama,11122
tt0085482,El Norte,1983,Drama,12210
tt0085486,Emmanuelle IV,1984,Drama Romance,4844
tt0085489,L'enfant secret,1979,Drama,2084
tt0085492,An Englishman Abroad,1983,Drama,5463
tt0085496,Entre tinieblas,1983,Comedy Drama,8565
tt0085503,Er zi de da wan ou,1983,Drama,6233
tt0085512,Eszkimó asszony fázik,1984,Drama,4461
tt0085514,Il giustiziere della strada,1983,Action Sci-Fi,5314
tt0085529,La femme de mon pote,1983,Comedy Romance,5934
tt0085533,Feng gui lai de ren,1983,Drama,3433
tt0085541,B'Hinat Bagrut,1983,Drama,5861
tt0085542,Fire and Ice,1983,Adventure Animation Fantasy,6240
tt0085547,The First Turn-On!!,1983,Comedy,10086
tt0085575,"Gabriela, Cravo e Canela",1983,Comedy Drama Romance,5152
tt0085576,Garçon!,1983,Comedy Drama Romance,7158
tt0085599,Glykia symmoria,1983,Crime Drama Thriller,8593
tt0085601,Nati con la camicia,1983,Action Adventure Comedy,9472
tt0085603,Going Berserk,1983,Comedy,10798
tt0085608,The Golden Seal,1983,Drama,5426
